aEndo	capEndo	vEndo	aSMC	vSMC	Per1	Per2	Fib1	Fib2	Fib3
RTF1	0.500665447867637	0.45583458089403	0.425914154073391	0.63356515294861	0.666003414602465	0.566441941508457	0.54763595464003	0.539534198891273	0.477694595540602	0.595380184341983
ITPKA	0.0159219451182994	0.0470346873551593	0.02643711205772	0.0443953264055063	0.00257051775680455	0.0143794950084279	0.0440821914596706	0.0103605109032991	0.0333792726370276	0.0495399557199123
LTK	0	0.0151433398294278	0.0214232386844953	0.0736015678751342	0.032703623651893	0.0174647879709284	0	0	0	0.0101917942094883
RPAP1	0.0883674012508411	0.155583248266818	0.110251195151882	0.0667743230996402	0.104501239597785	0.146830607860429	0.112449421107348	0.144270795438262	0.061086030423237	0.0951853581811655
TYRO3	0.0701417522904853	0.211955531033943	0.0770553923363512	0.130732063107552	0.109993697809698	0.105104452720544	0.0589413857112934	0.112156430875419	0.086619415359083	0.138658418926966
MGA	0.638144013741152	0.612239370499541	0.540122648526641	0.569431943138402	0.610183731457978	0.604704782971351	0.608162896806222	0.689919140800502	0.485790840313983	0.590371616995875
MAPKBP1	0.638875627751382	0.787147024393709	0.774005717508676	0.259772734642446	0.548200491874874	0.590255781781111	0.325899572713398	0.415646537785723	0.370928291328176	0.463347765186005
JMJD7-PLA2G4B	0	0.00337578132269102	0	0	0.0054201322909294	0.000789319413253731	0	0	0.00974070361185423	0
PLA2G4B	0	0	0	0	0	0	0	0	0	0
SPTBN5	0.0267743167296835	0.0428726163205451	0.018353596039579	0.0548184098115338	0.0105158622881148	0.0163763672210581	0	0	0.131166716818635	0.0119490010537763
EHD4	0.501560116020154	0.430329164722607	0.733644494412101	0.367129366674275	0.299789818885809	0.320498976023925	0.0219770266905549	0.196662464657518	0.380855932678387	0.266668898723822
PLA2G4E	0.0206654903540403	0	0	0	0.0013702281216538	0.00109763453655358	0	0	0	0.0206048415483494
PLA2G4D	0	0.00240789906854028	0	0	0.00433363150084397	0.000172857276758063	0	0	0	0
VPS39	0.472201220050388	0.441756696320555	0.411730724160057	0.3165556315986	0.421792411187331	0.430763505518175	0.444737363193504	0.43376763533552	0.563684966350572	0.440481285025448
TMEM87A	0.87137084430009	0.765809224611761	0.712895127393483	0.666744885461642	0.797143525013199	0.820137453483457	0.783388186084923	0.887929092870457	0.845492174259436	0.782760198875742
GANC	0.40459062535347	0.261188783284751	0.299580675966509	0.436973009553185	0.332563641211434	0.275306880774293	0.371416690113259	0.387079981004387	0.253313128549562	0.313560711363719
CAPN3	0	0.0117753703890413	0	0	0	0	0	0	0	0
ZNF106	0.423101442176506	0.551000347026489	0.557951838186873	0.576151253678296	0.664861360066016	0.613978825655069	0.619650533473394	0.689909702692453	0.506292330872794	0.57632280992091
SNAP23	0.768727732563525	0.699579850580714	0.714397090236025	0.525708373331942	0.706723399377369	0.736513989934466	0.592616430861976	0.491425596893699	0.628099817537762	0.414550309020372
LRRC57	0.330639964106633	0.250518356415825	0.238185784873343	0.113753500777137	0.221298603348922	0.169534560703539	0.200635203807603	0.180324336743132	0.24283469238993	0.108274908557861
HAUS2	0.212657942757914	0.130213316769813	0.253333311069471	0.138473237919176	0.173880736604084	0.243497734653396	0.145783846469531	0.112579240374953	0.273574474045453	0.192559705195525
STARD9	0.621068624275464	0.597697573373469	0.330129609145987	0.967379917899178	0.548719881805485	0.629986678684154	0.79161537557618	0.675508462238911	0.648012145322368	0.314979949290934
CDAN1	0.0570021375754807	0.118692538229246	0.031142493121522	0.12016214099207	0.0874473928664306	0.0971050938352895	0.124998868535977	0.187271557232289	0.157173740297527	0.11655618672463
TTBK2	0.685390666351586	0.779164039535404	0.857180933076031	0.794649515948746	0.793029625797807	0.741320062542202	0.702850436479488	0.667744413369243	0.767089193305291	0.785940670715678
UBR1	1.19974301725583	1.43077017112207	1.33421639010193	1.00456051166155	0.998569416123079	1.20251364346105	1.10289903027787	1.18496667386951	1.34643419441305	2.43359864178134
TMEM62	0.379351361169041	0.423641888083933	0.418310507010653	0.36792139968914	0.284995589674177	0.375489281365769	0.313549821461393	0.251724913512601	0.19888243053009	0.184540681177117
CCNDBP1	0.197230672575439	0.26129358736623	0.126584960329668	0.359275922599721	0.353477845960973	0.329911655612132	0.167527307901567	0.179974498653245	0.124533580566193	0.179694256042836
EPB42	0	0	0	0	0.0079827470901197	0.00371332670878539	0.016052301657046	0	0	0
TGM5	0	0	0	0	0.0166363642491136	0	0	0.0131010245251521	0	0
TGM7	0	0	0.0116385241227294	0	0.00741656859951764	0.00608872639346101	0.0281551714424206	0	0	0
LCMT2	0.0471975171651722	0.0178220512384378	0.00636231595951728	0	0.0344303288759844	0.0335185467572512	0.0430978592583385	0	0.019053082611186	0.0325790519527318
ADAL	0.173970852367449	0.164704399537731	0.112495764846197	0.145888708691396	0.105229249890429	0.102320865930958	0.107321853705053	0.17166731492054	0.194407961571494	0.448017672499539
ZSCAN29	0.0680279168226961	0.0575302004629337	0.0228379122080327	0.0628163709902015	0.0826044862661864	0.0970261449720089	0.0668266622309887	0.0402724731671418	0.105062651420146	0.110397939828433
TUBGCP4	0.193830621614151	0.130106056962356	0.089749545912698	0.153864335768169	0.181342894720209	0.178034135981779	0.180998407082967	0.1945069171606	0.131015625689191	0.204228185308623
TP53BP1	0.613727738946643	0.436887939917317	0.365936019746337	0.50244034493052	0.46990681923108	0.480431612149985	0.77100053861427	0.849318238810713	0.863745042986827	0.843542854542069
MAP1A	0.0583641897210606	0.0944450993898227	0.0563523850544749	0.208990049229275	0.198544832101486	0.150687839866478	0.254806772664361	0.11589232945517	0.16113679008095	0.137479372968649
PPIP5K1	0.311960116180326	0.256197450151057	0.259816352572261	0.298909350022431	0.33248062719379	0.301876241792292	0.429209901746402	0.355513785210752	0.410953641564896	0.231490011421898
CKMT1B	0.0569464651522737	0.0489896340436963	0.0323007860393868	0.0214729358122402	0.0225674517496629	0.00698241582891572	0.05644045086898	0.0111949942677241	0.0317805229783665	0.0434309544725055
STRC	0	0.00347599137564352	0	0.0312236569218028	0.00284740503524191	0.00278422834738635	0.018432206641793	0.0147593541884994	0.0106080180746879	0
CATSPER2	0.350545186503391	0.400078371814981	0.314148779367726	0.580800856948629	0.280778908474302	0.34144809473384	0.554224458895532	0.359245471173127	0.412530909963491	0.380023136836024
CKMT1A	0	0.0256945579668881	0.00425590509939039	0	0.00556131148718208	0.00296566366816223	0	0	0.00804947340223651	0
PDIA3	0.45909469421498	0.402259826576245	0.415787995085549	0.495692256040688	0.741639990333084	0.614040740130792	0.657667081691398	0.768931620916115	0.587094534704956	0.634038640549681
SERF2	0.752323135143002	0.463981079653691	0.476628729337103	0.909503252811137	1.65966051540488	1.24716398181395	0.821316865463794	0.490701174194389	0.322419866644458	0.464682380435934
HYPK	0.015142629128232	0.0160411072347764	0.00723752973420266	0.0246642306179894	0.00743831596237696	0.00948631506185412	0.0299759583080651	0	0.00953670630459666	0
MFAP1	0.247425976677379	0.161749215398412	0.168493110830335	0.193533491665284	0.150972729225917	0.225763486397758	0.226945419521096	0.204234928122822	0.151004384944847	0.166280735741572
WDR76	0.0477546509453363	0.081757149447223	0.0191645239720096	0.0873973728999649	0.0790635651975647	0.0814756333154898	0.0692997173938776	0.0433214612264898	0.104663584552169	0.0310832390574717
FRMD5	0.429538960468937	0.645939210590007	0.52962867534693	0.765532354940687	0.606697061232875	0.435702192336925	0.621120007322402	0.696909836126247	0.422735524883319	0.28871221467044
CASC4	0.870190687514646	0.870436640776191	0.791281030212385	0.884265479699701	0.865543830813644	0.84708271912218	1.08989885358001	1.06596943641911	1.12733645688611	0.986090125121425
CTDSPL2	0.713211117587017	0.788608347991737	0.822916979962623	0.789828304968287	0.788639838814119	0.769264899728701	0.740342163342163	0.854071718057318	0.796626886735991	0.616949307027547
EIF3J	0.552595311626467	0.496626244821959	0.560772020559847	0.640448324245593	0.563657233411628	0.544437618282649	0.491972193180233	0.739926924992	0.562425278533829	0.807838397051438
SPG11	0.917913697182733	1.00935659267861	0.894001048315613	0.744618843074727	0.962736452681601	0.978779197898708	1.03267019199053	0.95501915729189	0.846543604753226	0.805050304194385
PATL2	0.0784260252719819	0.0510074947603326	0.0818896192175222	0.0283803530368851	0.100734822366643	0.0890712714361649	0.0125511216478915	0.0120511952698253	0.0526536014156179	0.0211955165241586
B2M	2.37147110920582	2.05936337527613	1.85524115904819	2.43533738940835	3.63696152268833	3.26597638784894	2.18887733655555	1.43033584804448	1.41474985377376	1.30037809524744
TRIM69	0.145436481282726	0.184022755496562	0.197994357341992	0.147371971880128	0.254690507270596	0.260300058223829	0.117511438310826	0.184377157615479	0.386396508495865	0.33012395152613
TERB2	0.00561976032801027	0	0.00599536556851222	0	0.0176337416428165	0.0073491214638234	0	0	0	0
SORD	0.0404388097238687	0.0633465759808995	0.0422085678223573	0.00095211316315704	0.154543138706969	0.0512692797261417	0.107292703710469	0.119268424544996	0.0200579336377302	0.117800960450863
DUOX2	0	0	0	0	0.0013702281216538	0.00353752391905479	0	0	0	0
DUOXA1	0	0.0131122659430629	0	0.0151370802067309	0.00215079622740594	0.00917571238515435	0	0	0	0.0357446045216798
DUOX1	0.228294732385488	0.396750348114384	0.375836012966316	0.225866965724305	0.221316802411662	0.318066408344268	0.352801548747092	0.188827808487863	0.203910717751087	0.39979195609528
SHF	0.202515370947135	0.294452596092533	0.264681863961254	0.16972639318485	0.147061535834721	0.22515106096286	0.0846350477549732	0.0947641530249145	0.0817075630891622	0.119359519456948
SLC28A2	0.0208517226661317	0.0876272876220708	0.0609120283805182	0.018658867837615	0.0446157509714001	0.0694610568006972	0.0557659980175989	0.0441332890705751	0.134573029554412	0.0650689160532408
GATM	0.0727930419161081	0.0773617780938095	0.104577693299131	0.179205868227388	0.169795712986196	0.0605796786503191	0.0943102533264152	0.0988230414318799	0.0387485239336719	0.0228388212772869
SPATA5L1	0.115342745114123	0.0957291983359648	0.136237448234558	0.140164753940838	0.115409968689058	0.111222454671118	0.141950529570748	0.185294663766511	0.134366595355637	0.12274346426609
C15orf48	0.0221741033470991	0.0200418115907907	0.0168666066265902	0.0247457755902804	0.014806406694375	0.00774062646701195	0	0	0.00826371761670722	0.0103605323715728
SLC30A4	0.16554697577485	0.203427528881743	0.144178415877731	0.184828090857024	0.218202041992402	0.208646395289315	0.223898066337222	0.182010330555109	0.205538811893285	0.0439851227535929
BLOC1S6	0.0523928345371715	0.0461530663978782	0.16776666838545	0.111472530549113	0.00228329723274099	0.00756116348548004	0.039491805074466	0	0	0.0693209992210818
SQOR	0.146233020289697	0.0815500820372848	0.070486768765259	0.0797819383092526	0.18862367271761	0.112396343827364	0.0381751454523608	0.0425019975430533	0.126841335019066	0.0353097614363564
SEMA6D	0.323730628375155	0.233632239913103	0.228794557831572	0.395786638401641	0.384365760970563	0.299649302547002	0.57231508378367	0.346671729647765	0.188339637357893	0.140379540046736
SLC24A5	0.122319193364933	0.0996564837434095	0.0762602872824414	0.0207692478432737	0.0425920365886301	0.0676907866617937	0.0850829662985807	0.0444828631807012	0.0752367987685175	0.0690243933914792
MYEF2	0.754450682643467	0.832515776825134	0.673638672875652	0.550842838137827	0.457438372097466	0.565791256068103	0.371291019609605	0.378073994706145	0.550593979017999	0.697536405644455
CTXN2	0.00675731209407403	0	0	0.00251165728781293	0	0.000242336831981	0	0	0	0
SLC12A1	0.0359344127103844	0.0268721204896089	0.0445103396253351	0.00955875828390747	0.0638910382778197	0.0332748029927551	0.0189939591663569	0.178343631672786	0.0167866911965914	0.07193552161271
DUT	0.346793956553346	0.204974922751636	0.216699437909243	0.303622182112623	0.481999684829564	0.393602544514074	0.277194392407501	0.223034984519961	0.185631254798578	0.245882871100924
FBN1	0.791604292664569	0.159744037028322	0.254299865959154	0.377199029600578	0.356005231904689	0.16088701825884	0.214839704439986	1.68887101942022	0.820203041014665	0.627756098596412
CEP152	0.202601980326794	0.139814942338176	0.135448744614104	0.0535869602927822	0.123791938244558	0.106779084664262	0.0713108341546102	0.139225025390616	0.143570441479594	0.0708150608060015
SHC4	0.0209930355141617	0.0686952637159218	0.0203570060340688	0.136370810739782	0.08999817214712	0.0411859118265004	0.0916975451917817	0.116043640061959	0.0261029645999152	0.14272982027764
EID1	0.407217178448102	0.194320551754285	0.122120970324698	0.687614027561698	0.84634354692803	0.615490613002518	0.416511966624531	0.145246428249886	0.232804847126572	0.212003698464022
SECISBP2L	0.66388866671958	0.653008327109099	0.630254668186549	0.869968255903617	0.719902912143594	0.67141961131471	0.659195637674405	0.768647386246758	0.735727350733022	0.52337636336273
COPS2	0.28666094740999	0.264276237492516	0.365887765826792	0.178770745498083	0.408858712161131	0.361731199432548	0.324763498300501	0.343186012946464	0.25845394969593	0.362676684960971
GALK2	0.445684715875375	0.572962026766895	0.499964886263099	0.422088162630402	0.492565844723979	0.522877260691798	0.466933693291436	0.403756461468592	0.538219472561569	0.476267768979152
FAM227B	0.177807239927233	0.333029870812757	0.257457612075755	0.281728563047626	0.281651308758688	0.359482269605087	0.357783867181065	0.443885565403633	0.671000289902387	0.559845554575693
FGF7	0.0310510985460522	0.02747246530976	0.0461649214306678	0.0822254146921104	0.0242222376307741	0.0719325102965562	0.0148684144810131	0.0291975235825647	0.0525819951349873	0.175585724997865
DTWD1	0.380156300496918	0.438196022046532	0.324598790009803	0.26185045492831	0.409520562748843	0.362022449179466	0.329697630312837	0.238556928716478	0.358729676141445	0.492996429631487
ATP8B4	0.0695343133817088	0.111124235889991	0.097168082853912	0.11609523836581	0.567593147512156	0.0916248124144873	0.114410779367015	0.0622234955389087	0.215081004984528	0.113650093577896
SLC27A2	0.00649358834358448	0.0338580781357819	0.0061622752457151	0.0125380600391116	0.00911622099525082	0.0128551983716819	0.0126828481302197	0.032190639609566	0.0112331450147092	0
HDC	0	0.00210978554234737	0.011791446530516	0	0.00251361884640855	0.00123238654657049	0	0	0	0
GABPB1	0.567472041077436	0.641952471322972	0.575108063028775	0.407975437585132	0.496373990137812	0.556147911346941	0.374849752034973	0.867679981367174	0.645706475492429	0.662251057893928
USP8	0.716880088037313	0.750810301433155	0.744368804676642	0.733214091140248	0.752651337744713	0.707826024564496	0.850391744622539	0.889607064343516	0.795529637959185	0.846393720622684
USP50	0.0526038526581224	0.111065300559246	0.0345912242004655	0.0568641742526658	0.123713897452779	0.092415071865538	0.0709651590235747	0.0642632340297271	0.0486068888105147	0.0870561491700956
TRPM7	1.02869728958648	0.960980105135292	0.947766162352083	0.945841220749679	0.858120071374918	0.882936390600218	0.892416146543233	0.956106473289409	1.09661483360035	1.16782677064352
SPPL2A	0.605732137054177	0.543165717282731	0.544249835609433	0.650042863323876	0.597988471695278	0.706455336793601	0.604093901891527	0.724823140774599	0.842945387357806	0.753804593469639
AP4E1	0.333284472896338	0.330971069197303	0.239790213563557	0.282802739141367	0.393196769339969	0.303748335941503	0.221762195477283	0.311602613393097	0.266706949570975	0.272806231201854
TNFAIP8L3	0.00746469323587062	0.0444437351830159	0.00912016328138529	0.046361463746737	0.0633751262134403	0.0215933700034668	0	0.157539287799686	0.0264324363964711	0.243634459853487
CYP19A1	0.00520146397266778	0	0.00671769822454031	0	0.0099164231762927	0.00893209061783068	0	0.0170665338876632	0.0166524563319912	0.00764348563083654
GLDN	0.0618596803583122	0.111676570872647	0.0443458066655684	0.201905616182781	0.165506220070502	0.0964504799955443	0.118863275500568	0.137302404873609	0	0.0853647472468599
DMXL2	0.378002093631826	0.368974911234182	0.591404930952762	0.512105108262732	0.486897234748705	0.324995833434318	0.486632995652062	0.646714118067546	0.55496917108967	0.468904733394404
SCG3	0.0649024865594287	0.150351168093756	0.120444532991609	0.153917164201744	0.0226750574775349	0.0526101932629219	0.187842635571227	0.162050907216285	0.0861519426377983	0.144793855151008
LYSMD2	0.175010174290682	0.0886380580390242	0.089748142345418	0.0684574143319005	0.2028471579783	0.148967633961332	0.182811537438308	0.0413828197274302	0	0.0221259547639295
TMOD2	0.511842908447224	0.497393058338032	0.51361978568054	0.299529572491304	0.404558161790886	0.429423736164907	0.263961829952986	0.320782956326613	0.229745356060232	0.173256333127695
TMOD3	1.23082730665147	1.38734890476309	1.48252126856145	1.10830574067274	1.19128587339871	1.37115408325078	1.09806139559597	1.01047654297295	1.39544557895454	1.18398743539072
LEO1	0.217962395078985	0.281721823305688	0.294904312563433	0.0958605694459679	0.195953355715051	0.25984926891958	0.256903196987784	0.228926479892859	0.180185717966164	0.247065602641047
MAPK6	0.526432557420988	0.650140508419322	0.680311353951565	0.451099761438274	0.542330239664484	0.634354360209108	0.579197966107806	0.646691732371717	0.867869884205272	0.655571379320133
BCL2L10	0	0	0	0	0.00369890258308591	0	0	0	0	0
GNB5	0.261768203827893	0.153223561528199	0.164198228430823	0.520995420269859	0.202720069543184	0.169342313673304	0.349800747280671	0.370823089607667	0.528034329733165	0.833317985631502
MYO5C	1.04174307445399	1.06706359385053	0.933296769793937	0.278790920996032	0.64366821924021	0.673566562141841	0.121507648505728	0.0335072363820872	0.644913331210098	0.398909058774217
MYO5A	0.495173764792455	0.379076736025152	0.332968307588808	0.869234709601935	0.8398619246151	0.366516099532304	0.680339178626248	0.635733241245773	0.859973490984158	0.705161544018388
ARPP19	0.587155574938939	0.566956049439206	0.471172434140015	0.462093801389944	0.676303270860086	0.675797492214781	0.608178515019694	0.468048630802688	0.366924302271969	0.284350491915904
FAM214A	0.975393593511696	0.924692110692513	0.86286587367007	0.738999746245852	0.820138221752514	0.847491220450573	0.77152189216513	0.687754606887914	0.893621936389462	0.653755277365708
ONECUT1	0.0069855304435101	0	0.00680589565251266	0	0	0.0113744257095172	0	0	0.00690952141013105	0
WDR72	0	0.00484981602130937	0.004122604299517	0.0436048919943874	0.00644065057065036	0.0102866900545765	0	0.0205119967028532	0.0502279373724251	0.0124890784186058
UNC13C	0.165379336560907	0.155200216751794	0.0927352871140903	1.26451259022893	0.0861724340485004	0.0917040569322244	0.150216143923787	0.313304604109281	0.163619765992114	0.176685212701502
RSL24D1	0.176556089932889	0.169416362907791	0.179069909227189	0.210532001892498	0.403986832854655	0.305068457651175	0.180507073270086	0.0807974001875597	0.158396082077289	0.0692423147587211
RAB27A	0.893128819626307	0.404636049643978	0.882962034515954	0.727059252202725	0.40458043419969	0.364089186001884	0.236335218468175	0.393766617728653	0.575677782084322	0.346805963842744
PIGBOS1	0	0.0116415750154858	0	0	0.0031533391453061	0.00187864405251159	0	0	0.0366787488216771	0.00621463553437924
PIGB	0.268056932992149	0.212055537787427	0.19541457850307	0.15336953890926	0.238556849087709	0.248715027807176	0.310346622174449	0.252898777558203	0.312954153981011	0.199850607392331
CCPG1	0.740542667656645	0.660386464797294	0.643538595844486	0.829500709328257	0.701408916449419	0.725939848628305	0.886368052106919	0.646792447740245	0.75664126602828	0.637864257215543
C15orf65	0.004111888476566	0.0154893685113072	0.0251034216522433	0.0409879434610155	0.0582254738186131	0.0240148586899992	0.0483321217478812	0.0103605109032991	0.0548687059435471	0.0595813991016566
DNAAF4	0.118721886044226	0.109793674363895	0.13699938092675	0.264625861645023	0.151123298702197	0.125079877894521	0.170621364675883	0.280491597936184	0.142936837960055	0.136859612853861
PYGO1	0.0455028522617641	0.0422985754321261	0.0489590370685605	0.331353162759655	0.112046032984315	0.0548087056169782	0.088619731363197	0.402208137958175	0.348357773794466	0.184212402071633
PRTG	0.43189805311409	1.05499349448744	0.806464231546327	0.168914978116493	0.697854940809178	0.844097285944423	0.180684427441724	0.204647831448582	0.174887101670996	0.0844583828222297
NEDD4	0.992661333294245	0.997462860704131	0.95030254806823	0.465605982163355	0.566285045868237	0.7758018979003	0.380835738641667	0.142855207897995	0.329471941051708	0.24009722077411
RFX7	0.824318094456614	0.811685175091071	0.830507752894919	0.680045389531091	0.712911346750114	0.658277228949256	0.719395848103686	0.838105775914458	0.761244764808739	0.551849961896683
TEX9	0.10851649996762	0.186301402536273	0.224914457901304	0.0680392505166599	0.158895492525835	0.198489855590616	0.111074896691835	0.317335959012358	0.381034208637757	0.279986629512717
MNS1	0.0298054923459461	0.042867822559764	0.0415908069765747	0.0500622718802168	0.0385946806739787	0.0272723521745164	0.0861001159442822	0.114016311309496	0.164786897366279	0.0698235273367948
ZNF280D	0.691704074669504	0.591179789467968	0.461065705409146	0.675985530005213	0.617058818163808	0.566692804108815	0.672139905261762	0.57131507640723	0.553759174991312	0.509549224487887
TCF12	2.30465961880439	2.23024627607403	2.2999689270202	1.93804652450551	2.07688928957889	2.07031738225137	1.87343301663564	2.09311075736404	1.94692047047476	1.76372273633531
CGNL1	1.05060715451588	2.04277506806986	1.55285037038265	0.576219846868265	1.39555404637587	1.82633389321443	0.42550709187702	0.842672466571476	0.298557528359307	0.0777324669079352
GCOM1	0.0387537806800707	0.0187769880384837	0.0182647499669741	0.00095211316315704	0.00362904490676685	0.00214451356269395	0	0.0243878838116801	0	0
POLR2M	0.10876345676762	0.131193662097132	0.0826395828488738	0.0606943999417641	0.156019165163153	0.147651764288956	0.161487887865951	0.0520167605335344	0.0578313492209136	0.0866605475134741
ALDH1A2	0.0543559325890357	0.126682002492485	0.0816043216692483	0.0227292656464411	0.375870997345879	0.103119879345624	0.184740950902944	1.44835792043151	0.511999941687868	0.432337635901006
AQP9	0	0.00428901727172581	0	0	0.010352595336071	0.00662702314566192	0.0134508074663364	0.0379671996964612	0.0261809062363552	0.0262170560154919
LIPC	0.0179546469080424	0.0090918794745315	0.00335579793567659	0	0.0698140955218515	0.0417849496759122	0.0708673170111452	0.0498606380206266	0.0379035159359218	0.0318726484643268
ADAM10	1.33227244917385	1.60059314147654	1.25285680993678	0.993810413168305	1.28253359378745	1.46173329790972	0.883542681332184	0.870784489048829	0.994266977246305	0.747801677233327
MINDY2	0.653282820646383	0.745426164625074	0.669449079065985	0.73222715728747	0.817370692721945	0.897797852632543	0.727174371660781	0.62331266473232	0.627218490777741	0.804333031045895
RNF111	1.01249742985388	1.12780330497705	1.10487227373418	0.968574080454285	1.06090691135915	1.09207404777469	1.03824880993859	1.09097869004901	1.00543030418613	0.930197318245644
SLTM	1.01195716162364	1.02665458263787	1.06637611225815	0.824596151877297	0.916716766899355	0.979523292180944	1.02654020661574	0.982765035457104	0.949435406549424	0.947790107366944
CCNB2	0.0409018340828699	0.0782874534763891	0.0576364048491567	0.0385555315789052	0.0448563133239248	0.0341569616835613	0.0353243344553965	0.0285227007874337	0.00974070361185423	0.0452731750978173
MYO1E	2.30654019500646	2.12085846034293	2.31075051656883	2.11575306152761	1.30034398705191	1.80666542094764	1.14087662710098	0.640648080038249	0.698495975209329	1.03252035950453
FAM81A	0.316024554377326	0.249229647736152	0.187819372109117	0.177010354811428	0.245397038661795	0.216874621880694	0.15933788626136	0.192192681807977	0.109981646331242	0.119368106624228
GCNT3	0.00913692275093257	0.0113439566718782	0.0174696765767229	0	0.0169054187542606	0.0144830675262639	0.00869946676758515	0.00519960864190248	0.0114177867066152	0
GTF2A2	0.341822897897369	0.283133204379753	0.201549471453031	0.284876355436187	0.438697805845715	0.421911210375461	0.323531576150896	0.24759491996874	0.272253722071893	0.198599893343082
BNIP2	0.691287132370718	0.532217613679932	0.564545091731043	0.458414999225518	0.642767885392779	0.648004484233608	0.429329214916283	0.484625311676071	0.401164349798699	0.313525955859101
FOXB1	0.00561976032801027	0.00797274370194773	0.00463212553060102	0	0.00760485395160828	0.0191860407710492	0	0.0125808869893746	0.0144235211306216	0
ANXA2	0.679303804252603	0.654086991377697	1.05767946466775	0.739862833349333	0.789343337330845	0.588980988432732	0.366384784499258	1.92875503631331	2.38703204587539	2.89290450534502
ICE2	0.505309364659179	0.488373788013781	0.461766411739969	0.322214995247438	0.438344583589993	0.442793009398739	0.500232656314287	0.453929919138493	0.425726292786136	0.36934383368365
RORA	1.5171603735763	2.28433822182911	2.41740585388593	2.61058307655664	2.72090647166985	2.81328751690143	3.54808036927491	3.94884446806493	3.44523815712312	2.62340262203668
VPS13C	1.18333498351783	1.12093610417808	1.32207330880009	1.01361871203922	1.15988387316078	1.05690361446943	1.10044302015989	1.0503414624622	1.15179311039074	1.17310270858207
C2CD4A	0.0153463764827119	0	0	0	0.00181160388765083	0.00467438447032941	0	0	0.0589384791275831	0.0709851094426688
C2CD4B	0.407038569989176	0.0848524696311613	0.445365259539929	0.114980016972344	0.109970518423251	0.242348375219346	0.0231202855735566	0	0.0120347085167195	0.0245236880852813
TLN2	0.815049098444245	0.533034076291546	0.484161712361079	0.450512301392937	0.487501187585312	0.396169365692492	0.586799988927187	1.41161516014121	1.83867011646127	1.31368305661805
TPM1	1.27807824393212	1.4924782816152	1.63152788414007	2.19412419084534	1.58102068782101	1.36745095785876	1.42527674359343	2.45592675125894	1.78454514667301	1.5879032225998
LACTB	0.39589226254145	0.204576652616478	0.361309103935376	0.0768556289472601	0.23628438898563	0.209664137715014	0.272413519191596	0.277815574244523	0.208965230012495	0.233250192750422
RPS27L	0.372328252751185	0.211652205819728	0.285238451359065	0.447823538516377	0.75564038036804	0.522567873689118	0.36727316352664	0.207542691310293	0.333147702579818	0.368197382272035
RAB8B	0.459687184654144	0.438430462476215	0.615425633063263	0.4692726268828	0.533887096524072	0.531813984488016	0.730520306798126	0.538590738593342	0.577347462916426	0.579293970711769
APH1B	0.136912760786646	0.198970921682127	0.281782843654973	0.314952634328648	0.323706944898297	0.218166352181749	0.398549949999661	0.220945381957471	0.105729770731761	0.117283362049374
CA12	0	0.00781055165758461	0.0326948235040902	0.00960559434102027	0.0228860410680168	0.0177334767067216	0.0298009540601551	0.0753452191762027	0.0201742289032896	0.083077226843319
USP3	0.692052738495287	1.12610244981975	1.18566395581056	0.850697229762072	0.811696875131961	0.990179462063766	0.574526263820185	0.952459311344794	1.24628568577051	0.673909488631035
FBXL22	0.00584948512488923	0.00517857431155616	0.00655980941147167	0.0479732446315394	0.00535334360279493	0.0121447747625847	0.00912159580862137	0.00982360910531597	0.0150539959349178	0.016190883845864
HERC1	1.18117113988643	1.44752949540138	1.32676659322751	1.02098704223875	1.19770250813256	1.33188437805645	1.42722203221185	1.22201594487299	1.12309893986265	1.07343962479993
DAPK2	0.0776943296474774	0.218564791769522	0.275257815038523	0.0746255020499419	0.202673742211922	0.209377908872286	0.264828079896534	0.427918286811436	0.117273383607549	0.529795224487488
FAM96A	0.108597303536885	0.146615344062884	0.0725914940390799	0.0851566696941362	0.209228172143149	0.116595728112281	0.211345101234944	0.135102283184861	0.102500190847762	0.050064653523336
SNX1	0.660986468380403	0.614224944131599	0.676208795721698	0.688460604011845	0.68526683724223	0.675808404122426	0.629085105691265	0.838050112594438	0.669758773661037	0.660210630618665
SNX22	0.0211519625246499	0.029751378182449	0.0645136196582771	0.0374073448256455	0.00311294694139863	0.00728717703004065	0.0503965465185015	0.0175671789771216	0.0132485258171603	0.00952987180697644
PPIB	0.233769399542654	0.268908130741217	0.173294539483469	0.175339387948236	0.641065009774426	0.549036930898206	0.468019013486577	0.23703025665041	0.244462909346285	0.351601615214995
CSNK1G1	0.158045550617037	0.139720931973218	0.0663023200071355	0.0907591024056871	0.104952280076395	0.119659172732615	0.0849712964537516	0.139510675374556	0.0850530909088991	0.100139370399104
PCLAF	0	0	0	0	0.00275562887211298	0.00667552016911819	0	0	0	0
TRIP4	0.399395570671419	0.43814246516218	0.439160149477981	0.382445612270466	0.38745668242627	0.416031359438915	0.427922689176029	0.368277233266274	0.42935351233633	0.223525689015396
ZNF609	1.38770889759787	1.54844514268211	1.71962947350099	1.35636108525242	1.49853856280145	1.43572365025402	1.30090161175097	1.42725516867096	1.33211013001516	1.41676662422856
OAZ2	0.469197457116149	0.323260992685014	0.22936722486192	0.826633422577031	0.600780413738958	0.454571319404411	0.531168390148209	0.28330521710743	0.263170126495338	0.289642048705441
